AGE,GENDER,POLICYSTATUS,PREMIUMFREQUENCY,POLICYTERM,INTERESTRATE,INFLATIONRATE,SUMASSURED,PREMIUM
55,1,0,1,26,1.05,1.46,900000,859610.6
59,1,0,1,30,1.05,1.46,290000,274114.69
65,1,0,1,17,1.15,1.46,245000,231579.62
54,1,0,1,20,1.05,1.46,166000,156907
70,1,0,1,18,1.05,1.46,315000,297745.23
57,1,0,1,27,1.05,1.46,1400000,1337171.98
60,1,0,1,19,1.05,1.46,300000,282766.47
66,1,0,1,18,1.05,1.46,1000000,852128.7
66,1,0,1,20,1.05,1.46,1700000,1619125.84
50,1,0,1,23,1.05,1.46,1000000,952426.95
61,1,0,1,17,1.15,1.46,1250000,1190533.68
61,1,0,1,20,1.05,1.46,730000,693656.43
60,1,0,1,20,1.15,1.46,500000,470182.66
61,1,0,1,20,1.15,1.46,1480000,1396492.91
64,1,0,1,20,1.05,1.46,600000,577162
68,1,0,1,17,1.05,1.46,1000000,961936.68
67,1,0,1,20,1.05,1.46,650000,619283.03
64,1,0,1,16,1.05,1.46,300000,219641.34
70,0,0,1,16,1.05,1.46,465000,443025.61
66,1,0,1,17,1.05,1.46,1200000,1154324
55,1,0,1,24,1.05,1.46,800000,769549.34
56,1,0,1,29,1.15,1.46,1200000,1021302.03
58,1,0,1,20,1.05,1.46,1580000,1501857.26
69,1,0,1,16,1.05,1.46,970000,919984.32
62,1,0,1,15,1.05,1.46,1800000,1707187.38
55,1,0,1,27,1.15,1.46,2000000,1882915.91
52,1,0,1,22,1.05,1.46,1860000,1810812.6
66,1,0,1,15,1.05,1.46,1020000,993026.29
66,1,0,1,18,1.05,1.46,540000,521079.7
64,1,0,1,19,1.05,1.46,970000,944348.52
70,1,0,1,20,1.05,1.46,650000,627225.55
67,1,0,1,16,1.05,1.46,870000,839517.24
60,1,0,1,17,1.05,1.46,1940000,1888697.02
62,1,0,1,17,1.05,1.46,3000000,2920665.5
69,1,0,1,20,1.15,1.46,1550000,1495691.62
65,1,0,1,20,1.05,1.46,980000,947365.49
70,1,0,1,15,1.05,1.46,800000,771969.85
54,1,0,1,23,1.15,1.46,360000,347386.46
60,0,0,1,18,1.05,1.46,1200000,1157954.87
57,1,0,1,28,1.05,1.46,1000000,964962.33
68,1,0,1,17,1.05,1.46,900000,870358.26
51,1,0,1,29,1.05,1.46,2000000,1929998.92
54,1,0,1,27,1.05,1.46,1000000,894513.95
57,1,0,1,21,1.05,1.46,850000,807698.09
61,1,0,1,20,1.05,1.46,1000000,958694.75
54,1,0,1,23,1.05,1.46,630000,598646.83
55,1,0,1,28,1.05,1.46,2000000,1936249.67
52,1,0,1,20,1.15,1.46,6600000,6534944.83
69,1,0,1,15,0.15,1.46,2960000,2923005.25
67,1,0,1,17,1.05,1.46,2530000,2491696.77
50,0,0,1,24,1.05,1.46,2000000,1945391.7
53,1,0,1,24,1.05,1.46,6950000,6293608.76
67,1,0,1,20,1.05,1.46,6500000,6367254.44
65,1,0,1,19,1.05,1.46,6100000,5975423.42
66,1,0,1,20,1.05,1.46,13500000,13131394
57,1,0,1,28,1.15,1.46,13500000,13131394
64,1,0,1,19,1.15,1.46,12000000,11850431.21
55,1,0,1,21,1.05,1.46,13670000,13499616.2
67,1,0,1,15,1.15,1.46,3000000,2962607.8
58,1,0,1,27,1.05,1.46,6480000,6399232.85
52,0,0,1,23,1.05,1.46,6950000,6908502.87
60,1,0,1,17,1.05,1.46,6760000,6719637.32
54,1,0,1,27,1.05,1.46,6650000,6567113.95
54,1,0,1,29,1.15,1.46,2950000,2913231
50,1,0,1,27,1.15,1.46,5500000,5467160.54
54,1,0,1,30,1.05,1.46,6000000,5964175.14
55,1,0,1,20,1.05,1.46,6200000,6162980.98
54,1,0,1,20,1.15,1.46,6500000,6418983.56
54,1,0,1,21,1.15,1.46,2600000,2584475.89
56,1,0,1,25,1.15,1.46,2700000,2683878.81
50,1,0,1,22,1.15,1.46,3000000,2962607.8
60,0,0,1,15,1.05,1.46,2200000,2186864.22
60,1,0,1,18,1.05,1.46,2560000,2544714.73
59,1,0,1,20,1.05,1.46,6300000,6220694.18
60,1,0,1,16,1.05,1.46,3190000,3149843.55
52,1,0,1,25,1.15,1.46,13150000,12986097.54
60,1,0,1,16,1.15,1.46,2840000,2774326.04
62,0,0,1,16,1.05,1.46,6700000,6588100.15
67,1,0,1,19,1.05,1.46,2500000,2451617.77
68,1,0,1,20,1.05,1.46,15000000,14811176.63
66,0,0,1,19,1.05,1.46,7500000,7354853.32
55,1,0,1,26,1.05,1.46,2900000,2825299.68
55,1,0,1,25,1.15,1.46,3000000,2922723.8
70,1,0,1,17,1.15,1.46,2300000,2240754.93
66,1,0,1,20,1.05,1.46,3300000,3214996.17
52,1,0,1,25,1.05,1.46,1000000,980647.11
64,1,0,1,16,1.05,1.46,6000000,5883882.65
60,0,0,1,19,1.05,1.46,2850000,2776587.61
70,1,0,1,17,1.05,1.46,7400000,7256788.59
53,1,0,1,26,1.05,1.46,18000000,17488928.99
55,1,0,1,24,1.05,1.46,2100000,2100000
59,1,0,1,22,1.05,1.46,2100000,2100000
54,1,0,1,30,1.05,1.46,6500000,6500000
50,1,0,1,29,1.05,1.46,2700000,2700000
52,1,0,1,25,1.05,1.46,3240000,3220285.68
62,0,0,1,18,1.05,1.46,1600000,1590264.53
62,0,0,1,16,1.05,1.46,6750000,6750000
67,1,0,1,20,1.05,1.46,1680000,1680000
53,1,0,1,20,1.05,1.46,2800000,2800000
50,1,0,1,23,1.05,1.46,3600000,3600000
51,1,0,1,29,1.15,1.46,2750000,2750000
52,1,0,1,26,1.15,1.46,2100000,2100000
70,1,0,1,17,1.05,1.46,48000000,47707936.03
67,1,0,1,17,1.15,1.46,2940000,2922111.08
66,1,0,1,19,1.15,1.46,8000000,7955488.29
53,1,0,1,27,1.05,1.46,6940000,6859393.46
60,1,0,1,19,1.05,1.46,3000000,2965155.68
68,1,0,1,19,1.05,1.46,3370000,3351249.44
69,1,0,1,19,1.05,1.46,8590000,8542205.55
59,1,0,1,28,1.05,1.46,7500000,7458270.27
68,1,0,1,18,1.15,1.46,1900000,1884361.03
66,1,0,1,18,1.15,1.46,7000000,6942382.76
60,1,0,1,18,1.15,1.46,7300000,7220443.84
52,1,0,1,21,1.15,1.46,2000000,1978203.79
65,1,0,1,20,1.15,1.46,5000000,4902163.5
54,1,0,1,27,1.15,1.46,2700000,2647168.29
52,1,0,1,20,1.05,1.46,5000000,4932174.13
50,1,0,1,22,1.15,1.46,2900000,2843254.84
61,1,0,1,15,1.15,1.46,7000000,7000000
62,1,0,1,20,1.05,1.46,2270000,2270000
50,1,0,1,21,1.15,1.46,7400000,7400000
65,1,0,1,17,1.15,1.46,3100000,3100000
55,1,0,1,25,1.15,1.46,7220000,7220000
69,1,0,1,15,1.15,1.46,2200000,2200000
55,1,0,1,22,1.15,1.46,6300000,6300000
61,1,0,1,18,1.15,1.46,2160000,2160000
65,1,0,1,20,1.15,1.46,3000000,3000000
67,1,0,1,19,1.15,1.46,2700000,2700000
67,1,0,1,16,1.15,1.46,6000000,6000000
69,1,0,1,17,1.15,1.46,7000000,7000000
55,1,0,1,20,1.15,1.46,3000000,3000000
52,1,0,1,26,1.15,1.46,6000000,6000000
66,1,0,1,17,1.15,1.46,3300000,3300000
69,0,0,1,17,1.05,1.46,3000000,3000000
67,1,0,1,20,1.05,1.46,7000000,7000000
53,1,0,1,29,1.05,1.46,2500000,2500000
54,1,0,1,27,1.05,1.46,1800000,1800000
70,1,0,1,20,1.05,1.46,3000000,3000000
58,1,0,1,29,1.05,1.46,3200000,3200000
53,1,0,1,29,1.15,1.46,7000000,7000000
54,1,0,1,21,1.05,1.46,2700000,2700000
53,1,0,1,28,1.15,1.46,2600000,2600000
62,1,0,1,17,1.05,1.46,3100000,2858553.98
50,1,0,1,30,1.15,1.46,2320000,2320000
61,1,0,1,16,1.15,1.46,8200000,8200000
59,1,0,1,23,1.15,1.46,2200000,2200000
61,1,0,1,16,1.15,1.46,2500000,2500000
69,1,0,1,17,1.15,1.46,2700000,2700000
69,1,0,1,19,1.15,1.46,2290000,2290000
67,1,0,1,15,1.15,1.46,5000000,5000000
66,1,0,1,20,1.15,1.46,7710000,7710000
56,1,0,1,30,1.15,1.46,3000000,2998970.11
69,1,0,1,19,1.15,1.46,2000000,1993979.87
55,1,0,1,24,1.15,1.46,7300000,7300000
53,1,0,1,29,1.15,1.46,2000000,1993979.87
50,1,0,1,27,1.05,1.46,2100000,2093678.87
62,1,0,1,18,1.05,1.46,2570000,2555410.55
56,1,0,1,26,1.05,1.46,7000000,7000000
66,1,0,1,15,1.05,1.46,3000000,2982969.51
53,1,0,1,23,1.15,1.46,2000000,1977979.27
59,1,0,1,21,1.15,1.46,7000000,7000000
67,1,0,1,18,1.15,1.46,2500000,2472474.09
64,1,0,1,20,1.05,1.46,3500000,3500000
62,1,0,1,16,1.05,1.46,7000000,6941594.81
54,1,0,1,23,1.05,1.46,23000000,22624090.33
51,1,0,1,27,1.05,1.46,2400000,2400000
53,0,0,1,23,1.15,1.46,3000000,3000000
53,1,0,1,20,1.05,1.46,6750000,6750000
59,1,0,1,30,1.15,1.46,7200000,7200000
57,1,0,1,25,1.05,1.46,2500000,2500000
67,1,0,1,15,1.15,1.46,3000000,3000000
56,1,0,1,29,1.15,1.46,5000000,5000000
61,1,0,1,16,1.15,1.46,8200000,8200000
70,1,0,1,17,1.15,1.46,220000,155472.85
57,1,0,1,27,1.15,1.46,1200000,1151035.2
59,1,0,1,20,1.05,1.46,400000,383585.3
54,1,0,1,27,1.15,1.46,900000,682381.42
65,1,0,1,20,1.05,1.46,950000,916714.23
63,1,0,1,20,1.05,1.46,1100000,1061458.55
54,1,0,1,22,1.05,1.46,900000,868466.1
59,1,0,1,25,1.05,1.46,900000,868204.47
66,1,0,1,19,1.15,1.46,500000,486777.57
64,1,0,1,18,1.05,1.46,880000,849199.53
53,1,0,1,24,1.05,1.46,7340000,7126384.36
68,1,0,1,19,1.15,1.46,800000,729657.63
65,1,0,1,17,1.15,1.46,4100000,4021088.92
68,1,0,1,20,1.15,1.46,4000000,3912520.26
65,1,0,1,20,1.15,1.46,6000000,5821560.31
68,1,0,1,19,1.15,1.46,2500000,2405975.09
54,1,0,1,28,1.05,1.46,2800000,2723548.38
69,0,0,1,19,1.05,1.46,2200000,2186864.22
63,1,0,1,17,1.05,1.46,3000000,2962607.8
68,1,0,1,20,1.05,1.46,45000000,44439117.01
50,1,0,1,24,1.15,1.46,2800000,2735251.04
66,1,0,1,16,1.15,1.46,2200000,2157423.64
55,1,0,1,25,1.15,1.46,1500000,1490873
61,1,0,1,16,1.15,1.46,2000000,1929257.39
65,1,0,1,20,1.05,1.46,2000000,1966167.08
62,1,0,1,15,1.15,1.46,12000000,12000000
61,1,0,1,18,1.15,1.46,2300000,2300000
63,1,0,1,19,1.15,1.46,2200000,2200000
51,1,0,1,27,1.15,1.46,3000000,3000000
67,1,0,1,20,1.15,1.46,2500000,2500000
63,1,0,1,15,1.15,1.46,1600000,1546350.3
54,1,0,1,24,1.05,1.46,9000000,9000000
61,1,0,1,18,1.15,1.46,3000000,2998970.11
62,1,0,1,17,1.05,1.46,2500000,2492474.85
50,1,0,1,21,1.15,1.46,2000000,1993979.87
53,1,0,1,30,1.15,1.46,2200000,2200000
60,1,0,1,17,1.05,1.46,2000000,1996513.87
66,1,0,1,17,1.15,1.46,2000000,1996513.87
69,1,0,1,16,1.15,1.46,3000000,2974969.21
61,1,0,1,16,1.23,1.46,2200000,2162122.46
59,1,0,1,24,1.15,1.46,3000000,2974969.21
64,1,0,1,18,1.05,1.46,3000000,2974969.21
62,1,0,1,18,1.05,1.46,2000000,1983312.81
60,1,0,1,15,1.05,1.46,6500000,6500000
57,1,0,1,22,1.05,1.46,2300000,2266479.43
54,1,0,1,27,1.05,1.46,7500000,7500000
52,1,0,1,22,1.05,1.46,6000000,6000000
69,1,0,1,16,1.15,1.46,244000,227228.06
58,1,0,1,23,1.15,1.46,300000,230646.19
59,1,0,1,21,1.15,1.46,245000,228159.36
64,1,0,1,17,1.05,1.46,200000,183970.51
64,1,0,1,15,1.05,1.46,300000,275955.75
68,1,0,1,15,1.15,1.46,1200000,1103822.88
62,1,0,1,15,1.15,1.46,300000,228310.23
58,1,0,1,30,1.15,1.46,600000,558325.6
54,1,0,1,21,1.05,1.46,280000,260551.96
51,1,0,1,21,1.05,1.46,194000,183373.23
59,1,0,1,24,1.15,1.46,900000,850700.67
58,1,0,1,23,1.15,1.46,1370000,1308518.31
56,1,0,1,28,1.05,1.46,350000,49698.91
55,1,0,1,30,1.05,1.46,500000,226018.3
60,1,0,1,15,1.05,1.46,210000,200575.8
70,1,0,1,18,1.15,1.46,200000,136963.16
66,1,0,1,19,1.15,1.46,1100000,1050635.15
53,1,0,1,30,1.15,1.46,800000,764098.24
50,1,0,1,22,1.15,1.46,600000,562905.29
53,1,0,1,25,1.15,1.46,1000000,948001.65
68,1,0,1,18,1.15,1.46,400000,370209.54
69,1,0,1,19,1.15,1.46,1500000,1442905.01
70,1,0,1,17,1.15,1.46,1700000,1635292.35
55,0,0,1,27,1.05,1.46,890000,851269.18
56,1,0,1,30,1.15,1.46,2000000,1900466.1
53,1,0,1,30,1.15,1.46,1375000,1313240.15
58,1,0,1,30,1.15,1.46,1670000,1630062.27
65,1,0,1,19,1.15,1.46,3650000,3589876.37
66,1,0,1,20,1.15,1.46,180000,175695.32
51,1,0,1,25,1.15,1.46,9000000,8572535.31
60,1,0,1,19,1.15,1.46,27000000,26740822.53
66,1,0,1,16,1.05,1.46,2000000,1939624.39
51,0,0,1,27,1.15,1.46,5100000,5051044.25
62,1,0,1,17,1.05,1.46,2900000,2872162.43
70,1,0,1,16,1.05,1.46,2900000,2872162.43
52,1,0,1,27,1.05,1.46,2000000,1980801.66
54,1,0,1,22,1.05,1.46,3000000,2540476.43
51,1,0,1,22,1.15,1.46,2900000,2856095.1
55,1,0,1,28,1.15,1.46,6840000,6718377.92
57,1,0,1,22,1.15,1.46,8340000,8112283.38
52,1,0,1,29,1.15,1.46,8500000,8394055.43
53,1,0,1,23,1.15,1.46,2560000,2544714.73
59,1,0,1,23,1.15,1.46,3100000,3081490.49
70,1,0,1,17,1.05,1.46,2900000,2882684.65
55,1,0,1,26,1.05,1.46,6000000,5964175.14
70,1,0,1,15,1.05,1.46,2500000,2485072.97
54,1,0,1,24,1.05,1.46,1290000,1273921.34
67,1,0,1,18,1.05,1.46,6500000,6461189.73
66,1,0,1,15,1.05,1.46,2950000,2913231
54,1,0,1,22,1.05,1.46,4000000,3965011.17
55,1,0,1,21,1.05,1.46,4600000,4559762.86
68,1,0,1,15,1.05,1.46,2200000,2163256.77
62,0,0,1,16,1.05,1.46,4500000,4412912
53,1,0,1,25,1.05,1.46,11500000,11277441.76
69,1,0,1,17,1.05,1.46,2800000,2782962.94
68,0,0,1,20,1.05,1.46,2700000,2685453.44
61,1,0,1,19,1.05,1.46,2800000,2800000
55,1,0,1,25,1.15,1.46,2500000,2484788.34
59,1,0,1,21,1.15,1.46,6600000,6600000
50,1,0,1,24,1.05,1.46,3000000,2981746
56,1,0,1,28,1.05,1.46,13920000,13835301.45
51,1,0,1,30,1.05,1.46,6860000,6743953.08
67,1,0,1,15,1.05,1.46,5300000,5210342.77
59,1,0,1,22,1.05,1.46,6340000,6253996.8
41,1,0,1,25,0.15,1.46,13110000,13110000
63,0,0,1,15,1.05,1.46,7000000,7000000
52,1,0,1,24,1.05,1.46,7700000,7700000
56,1,0,1,24,1.15,1.46,2670000,2670000
64,1,0,1,20,1.15,1.46,2900000,2900000
59,1,0,1,28,1.15,1.46,2600000,2600000
52,1,0,1,26,1.05,1.46,3200000,3200000
62,1,0,1,19,1.05,1.46,3100000,3100000
62,1,0,1,15,1.05,1.46,8000000,8000000
54,1,0,1,22,1.05,1.46,2700000,2700000
69,1,0,1,15,1.05,1.46,6000000,6000000
54,0,0,1,24,1.15,1.46,6450000,6430585.09
65,1,0,1,15,1.05,1.46,8000000,8000000
56,1,0,1,28,1.05,1.46,2100000,2082478.45
53,1,0,1,28,1.05,1.46,6500000,6500000
60,1,0,1,20,1.15,1.46,5650000,5650000
69,1,0,1,20,1.15,1.46,6000000,6000000
70,1,0,1,17,1.15,1.46,3000000,3000000
68,1,0,1,16,1.05,1.46,8600000,8600000
60,1,0,1,18,1.05,1.46,6000000,6000000
64,1,0,1,15,1.05,1.46,2850000,2850000
59,1,0,1,30,1.05,1.46,2550000,2550000
66,1,0,1,19,1.05,1.46,8880000,8880000
59,1,0,1,20,1.05,1.46,200000,183970.51
59,1,0,1,27,1.15,1.46,185000,141586.11
51,1,0,1,30,1.05,1.46,143000,17596.11
56,1,0,1,25,1.05,1.46,410000,203664.15
68,1,0,1,17,1.05,1.46,250000,231561.79
59,1,0,1,24,1.05,1.46,220000,173719.07
68,1,0,1,15,1.15,1.46,200000,185249.42
65,1,0,1,18,1.05,1.46,220000,202828.83
62,1,0,1,18,1.05,1.46,105000,47136.08
69,1,0,1,18,1.05,1.46,370000,349555.53
50,1,0,1,20,1.15,1.46,600000,571456.16
53,1,0,1,29,1.15,1.46,260000,243925.64
51,1,0,1,27,1.15,1.46,1350000,1268185.76
57,1,0,1,29,1.15,1.46,160000,124934.4
61,1,0,1,20,1.15,1.46,750000,723721.78
53,1,0,1,26,1.05,1.46,800000,778844.11
62,1,0,1,18,1.05,1.46,550000,303883.85
57,1,0,1,25,1.05,1.46,700000,681488.62
70,1,0,1,16,1.15,1.46,1700000,1640436.01
67,1,0,1,19,1.15,1.46,950000,916573.66
57,1,0,1,23,1.15,1.46,320000,199087.25
52,1,0,1,23,1.15,1.46,960000,875589.16
64,1,0,1,19,1.15,1.46,1000000,970897.03
50,1,0,1,26,1.15,1.46,1940000,1899046.7
50,1,0,1,20,1.15,1.46,800000,776717.65
64,1,0,1,15,1.15,1.46,3300000,3245362.04
60,1,0,1,20,1.15,1.46,6000000,5877465.65
61,1,0,1,17,1.05,1.46,5000000,4897888.02
55,1,0,1,21,1.05,1.46,2700000,2626278.79
61,1,0,1,18,1.05,1.46,6200000,6162980.98
50,0,0,1,22,1.05,1.46,4500000,4473131.35
58,1,0,1,21,1.15,1.46,3300000,3191030.75
70,1,0,1,18,1.15,1.46,1900000,1863229.51
59,1,0,1,30,1.15,1.46,2200000,2116985.3
59,1,0,1,26,1.15,1.46,5500000,5500000
56,1,0,1,24,1.15,1.46,2900000,2882354.47
67,1,0,1,17,1.15,1.46,2600000,2584179.87
54,1,0,1,29,1.05,1.46,2700000,2696662.46
58,1,0,1,23,1.15,1.46,2300000,2281068.62
61,1,0,1,15,1.05,1.46,8500000,8430036.21
51,0,0,1,27,1.15,1.46,3700000,3627601
60,0,0,1,16,1.15,1.46,2000000,2000000
52,1,0,1,26,1.05,1.46,3000000,3000000
51,1,0,1,24,1.05,1.46,3000000,3000000
57,1,0,1,20,1.05,1.46,2400000,2377707.96
51,0,0,1,26,1.05,1.46,2000000,1981423.3
60,1,0,1,17,1.05,1.46,7500000,7437423.02
68,1,0,1,15,1.05,1.46,2100000,2060316.19
68,1,0,1,18,1.15,1.46,4000000,4000000
68,1,0,1,19,1.15,1.46,2500000,2500000
50,1,0,1,22,1.15,1.46,2300000,2300000
63,1,0,1,17,1.15,1.46,3000000,3000000
55,1,0,1,24,1.05,1.46,145000,131484.04
54,0,0,1,21,1.05,1.46,200000,186108.53
50,0,0,1,22,1.15,1.46,110000,102359.63
61,1,0,1,19,1.05,1.46,570000,530409.26
62,0,0,1,16,1.05,1.46,590000,549020.15
64,1,0,1,19,1.15,1.46,160000,128584.65
51,1,0,1,30,1.05,1.46,200000,185679.24
60,1,0,1,19,1.15,1.46,270000,257219.24
50,0,0,1,25,1.05,1.46,210000,197016.84
61,0,0,1,15,1.05,1.46,1420000,1329099.81
68,1,0,1,16,1.05,1.46,1200000,1124768.54
50,1,0,1,25,1.05,1.46,155000,69938.24
57,1,0,1,30,1.05,1.46,2000000,1946293.29
61,1,0,1,18,1.05,1.46,900000,869597.41
67,1,0,1,20,1.15,1.46,600000,584133.09
66,1,0,1,18,1.15,1.46,700000,376890.2
54,0,0,1,22,1.05,1.46,700000,673761.91
56,1,0,1,23,1.15,1.46,800000,766955.75
65,1,0,1,18,1.15,1.46,770000,753745.31
63,1,0,1,18,1.15,1.46,1000000,970897.03
56,1,0,1,25,1.15,1.46,600000,582538.22
54,1,0,1,21,1.15,1.46,920000,890587.84
52,1,0,1,22,1.15,1.46,2000000,1967055.57
52,1,0,1,30,1.15,1.46,1150000,1119331.56
55,1,0,1,26,1.15,1.46,6900000,6680061.36
66,1,0,1,20,1.15,1.46,4000000,3879248.76
65,1,0,1,15,1.15,1.46,12000000,11800621.33
60,1,0,1,17,1.05,1.46,12500000,12226729.89
52,1,0,1,30,1.05,1.46,6500000,6357899.54
63,1,0,1,20,1.05,1.46,12000000,11725546.94
63,1,0,1,16,1.05,1.46,10000000,9920571.5
57,1,0,1,28,1.05,1.46,2700000,2674094.45
52,1,0,1,26,1.15,1.46,8000000,7900287.47
61,1,0,1,20,1.15,1.46,12000000,11596067.55
70,1,0,1,20,1.15,1.46,13000000,12920899.34
63,1,0,1,18,1.15,1.46,6500000,6286798.19
50,1,0,1,22,1.05,1.46,2800000,2767478.63
55,1,0,1,29,1.05,1.46,7000000,6608447.75
66,1,0,1,18,1.15,1.46,7500000,7374771.99
70,1,0,1,16,1.05,1.46,5000000,5000000
66,1,0,1,15,1.05,1.46,2500000,2435398.74
53,0,0,1,21,1.15,1.46,9400000,9400000
68,1,0,1,16,1.15,1.46,1000000,931262.55
56,1,0,1,24,1.05,1.46,185000,170172.67
58,1,0,1,23,1.05,1.46,1000000,919852.34
52,0,0,1,29,1.05,1.46,210000,184925.52
53,0,0,1,24,1.05,1.46,1100000,1011837.59
57,1,0,1,24,1.05,1.46,850000,791573.23
68,1,0,1,17,1.05,1.46,1000000,919852.34
57,1,0,1,27,1.05,1.46,800000,735881.91
70,1,0,1,18,1.15,1.46,205000,188569.78
50,1,0,1,20,1.15,1.46,960000,886359.9
57,1,0,1,29,1.15,1.46,1000000,941138.81
69,1,0,1,17,1.15,1.46,270000,251739.63
50,0,0,1,25,1.05,1.46,300000,279162.8
50,1,0,1,25,1.05,1.46,250000,235284.7
55,1,0,1,29,1.05,1.46,1000000,930542.59
61,1,0,1,17,1.05,1.46,750000,689850.01
68,1,0,1,15,1.05,1.46,1330000,1257146.5
67,1,0,1,18,1.05,1.46,280000,264662.43
56,1,0,1,22,1.05,1.46,160000,151235.66
62,1,0,1,17,1.05,1.46,1700000,1623708.84
51,1,0,1,20,1.05,1.46,1300000,1241659.72
60,1,0,1,17,1.05,1.46,220000,207362.06
64,1,0,1,18,1.05,1.46,1000000,943576.31
59,1,0,1,21,1.15,1.46,1000000,925523.78
52,1,0,1,20,1.15,1.46,1490000,1431991.88
53,1,0,1,30,1.05,1.46,300000,253083.52
68,1,0,1,18,1.05,1.46,1000000,973555.15
70,1,0,1,15,1.05,1.46,1090000,1051808.93
64,1,0,1,19,1.05,1.46,740000,714072.16
53,1,0,1,21,1.05,1.46,320000,308787.91
67,1,0,1,15,1.15,1.46,900000,868466.1
54,1,0,1,21,1.05,1.46,1900000,1825512.94
61,0,0,1,18,1.05,1.46,1870000,1764711.77
50,0,0,1,24,1.15,1.46,1850000,1796159.56
66,1,0,1,19,1.05,1.46,3850000,3757927.99
54,1,0,1,27,1.05,1.46,7400000,7328966.17
66,1,0,1,16,1.05,1.46,7600000,7527046.35
54,1,0,1,25,1.05,1.46,3700000,3664483.08
59,1,0,1,22,1.05,1.46,7800000,7723116.64
57,1,0,1,25,1.15,1.46,3500000,3431975.22
70,1,0,1,19,1.15,1.46,6640000,6504395.32
54,1,0,1,26,1.05,1.46,450000,440809.91
60,1,0,1,15,1.05,1.46,4000000,3918310.44
52,1,0,1,27,1.05,1.46,6200000,5965668.07
57,1,0,1,25,1.15,1.46,2000000,1715625.87
67,1,0,1,20,1.05,1.46,5160000,5129190.62
51,1,0,1,27,1.05,1.46,4500000,4424843.38
70,1,0,1,18,1.15,1.46,2000000,1953750.74
60,1,0,1,19,1.15,1.46,2650000,2605741.11
58,1,0,1,29,1.15,1.46,5870000,5756398.52
53,1,0,1,29,1.05,1.46,8850000,8678726.9
62,1,0,1,19,1.05,1.46,6400000,6235144.12
65,0,0,1,18,1.05,1.46,3880000,3880000
60,1,0,1,17,1.15,1.46,2450000,2435092.57
63,1,0,1,19,1.05,1.46,4000000,4000000
59,1,0,1,28,1.05,1.46,5580000,5580000
50,1,0,1,20,1.05,1.46,2440000,2425153.41
69,1,0,1,20,1.15,1.46,2360000,2345640.19
63,1,0,1,15,1.15,1.46,3090000,3071198.38
58,1,0,1,26,1.15,1.46,3250000,3250000
60,1,0,1,16,1.15,1.46,2880000,2862476.16
68,1,0,1,20,1.15,1.46,4000000,4000000
62,1,0,1,15,1.15,1.46,6300000,6300000
61,1,0,1,15,1.05,1.46,2700000,2683571.4
50,1,0,1,23,1.05,1.46,3400000,3351496.9
62,1,0,1,20,1.05,1.46,5400000,5355552.42
58,1,0,1,24,1.05,1.46,6100000,6049790.69
69,1,0,1,15,1.15,1.46,4370000,4334030.38
61,1,0,1,19,1.15,1.46,8000000,7934151.73
58,1,0,1,28,1.15,1.46,5200000,5125818.79
60,1,0,1,16,1.15,1.46,7400000,7299617.71
57,1,0,1,26,1.15,1.46,6700000,6609113.34
57,1,0,1,22,1.15,1.46,6830000,6737349.86
67,1,0,1,16,1.15,1.46,3000000,3000000
60,1,0,1,15,1.05,1.46,7900000,7900000
70,1,0,1,15,1.05,1.46,2900000,2900000
66,1,0,1,19,1.05,1.46,7600000,7600000
57,1,0,1,23,1.15,1.46,2300000,2300000
63,1,0,1,18,1.15,1.46,2800000,2800000
51,1,0,1,29,1.05,1.46,6500000,6500000
58,1,0,1,25,1.05,1.46,7700000,7700000
69,1,0,1,19,1.15,1.46,2730000,2730000
66,1,0,1,15,1.15,1.46,5000000,5000000
68,1,0,1,19,1.15,1.46,2700000,2700000
68,1,0,1,16,1.15,1.46,2170000,2170000
57,1,0,1,27,1.15,1.46,1953000,1953000
52,1,0,1,23,1.15,1.46,2600000,2599107.43
69,1,0,1,19,1.15,1.46,2000000,1993979.87
63,1,0,1,16,1.15,1.46,6000000,6000000
70,1,0,1,18,1.15,1.46,5640000,5640000
58,1,0,1,30,1.05,1.46,1960000,1954100.28
60,1,0,1,15,1.15,1.46,2930000,2930000
69,1,0,1,20,1.15,1.46,2670000,2661963.13
67,1,0,1,19,1.05,1.46,2030000,2023889.57
64,1,0,1,16,1.05,1.46,6650000,6650000
64,0,0,1,17,1.05,1.46,8000000,8000000
64,1,0,1,16,1.05,1.46,5000000,5000000
56,1,0,1,25,1.05,1.46,7400000,7400000
57,0,0,1,21,1.05,1.46,3160000,3160000
67,1,0,1,20,1.15,1.46,5770000,5770000
55,1,0,1,20,1.15,1.46,3500000,3500000
50,1,0,1,21,1.05,1.46,2180000,2180000
65,1,0,1,18,1.15,1.46,5700000,5700000
63,1,0,1,20,1.15,1.46,8000000,8000000
66,0,0,1,19,1.15,1.46,4480000,4480000
50,1,0,1,21,1.05,1.46,6960000,6960000
63,1,0,1,16,1.05,1.46,6400000,6400000
70,1,0,1,17,1.15,1.46,520000,464243.94
63,1,0,1,17,1.15,1.46,600000,461292.45
53,1,0,1,30,1.05,1.46,840000,772675.98
56,1,0,1,30,1.05,1.46,180000,165573.43
65,0,0,1,15,1.05,1.46,1000000,892149.85
69,1,0,1,17,1.05,1.46,1200000,1117412.19
67,1,0,1,17,1.05,1.46,1600000,1455012.46
65,1,0,1,19,1.15,1.46,1550000,1422953.76
