AGE,GENDER,POLICYSTATUS,PREMIUMFREQUENCY,POLICYTERM,INTERESTRATE,INFLATIONRATE,SUMASSURED,PREMIUM
66,1,0,1,20,1.05,1.46,12790000,7516755.6
50,1,0,1,23,1.05,1.46,12780000,7501777.2
61,1,0,1,17,1.15,1.46,15000000,7500997.2
61,1,0,1,20,1.05,1.46,12500000,7500000
60,1,0,1,20,1.15,1.46,15000000,7500000
61,1,0,1,20,1.15,1.46,15000000,7500000
64,1,0,1,20,1.05,1.46,13000000,7490452.2
68,1,0,1,17,1.05,1.46,13000000,7490452.2
67,1,0,1,20,1.05,1.46,13000000,7490452.2
64,1,0,1,16,1.05,1.46,13000000,7490452.2
70,0,0,1,16,1.05,1.46,13000000,7484737.2
66,1,0,1,17,1.05,1.46,13000000,7484737.2
55,1,0,1,24,1.05,1.46,13000000,7484737.2
56,1,0,1,29,1.15,1.46,13000000,7474999.8
58,1,0,1,20,1.05,1.46,12900000,7473135
69,1,0,1,16,1.05,1.46,12600000,7465771.8
62,1,0,1,15,1.05,1.46,12500000,7455021.6
55,1,0,1,27,1.15,1.46,14200000,7455000
52,1,0,1,22,1.05,1.46,13100000,7445754
66,1,0,1,15,1.05,1.46,12450000,7424547.6
66,1,0,1,18,1.05,1.46,13000000,7388916
64,1,0,1,19,1.05,1.46,12800000,7387213.8
70,1,0,1,20,1.05,1.46,12500000,7373904
67,1,0,1,16,1.05,1.46,12500000,7373904
60,1,0,1,17,1.05,1.46,12500000,7373904
62,1,0,1,17,1.05,1.46,12400000,7373308.2
69,1,0,1,20,1.15,1.46,13400000,7369999.8
65,1,0,1,20,1.05,1.46,12500000,7357420.2
70,1,0,1,15,1.05,1.46,12600000,7351950
54,1,0,1,23,1.15,1.46,14700000,7350000
60,0,0,1,18,1.05,1.46,12500000,7336038
57,1,0,1,28,1.05,1.46,12300000,7335095.4
68,1,0,1,17,1.05,1.46,12400000,7316816.4
51,1,0,1,29,1.05,1.46,12700000,7297468.8
54,1,0,1,27,1.05,1.46,12500000,7295218.8
57,1,0,1,21,1.05,1.46,12500000,7295218.8
61,1,0,1,20,1.05,1.46,13800000,7291286.4
54,1,0,1,23,1.05,1.46,12100000,7260000
55,1,0,1,28,1.05,1.46,12500000,7255876.2
52,1,0,1,20,1.15,1.46,13170000,7243500
69,1,1,1,15,0.15,1.46,528011615,7237053.6
67,1,0,1,17,1.05,1.46,12600000,7200929.4
50,0,0,1,24,1.05,1.46,12000000,7200000
53,1,0,1,24,1.05,1.46,12000000,7200000
67,1,0,1,20,1.05,1.46,12000000,7200000
65,1,0,1,19,1.05,1.46,12000000,7200000
66,1,0,1,20,1.05,1.46,12000000,7200000
57,1,0,1,28,1.15,1.46,16000000,7200000
64,1,0,1,19,1.15,1.46,12000000,7200000
55,1,0,1,21,1.05,1.46,12500000,7196862.6
67,1,0,1,15,1.15,1.46,12500000,7187500.2
58,1,0,1,27,1.05,1.46,13000000,7187097.6
52,0,0,1,23,1.05,1.46,13000000,7176237
60,1,0,1,17,1.05,1.46,12000000,7156190.4
54,1,0,1,27,1.05,1.46,12000000,7156190.4
54,1,0,1,29,1.15,1.46,13000000,7150000.2
50,1,0,1,27,1.15,1.46,13000000,7150000.2
54,1,0,1,30,1.05,1.46,12000000,7139926.2
55,1,0,1,20,1.05,1.46,12000000,7135459.8
54,1,0,1,20,1.15,1.46,15000000,7125000
54,1,0,1,21,1.15,1.46,15000000,7125000
56,1,0,1,25,1.15,1.46,15000000,7125000
50,1,0,1,22,1.15,1.46,15000000,7125000
60,0,0,1,15,1.05,1.46,12000000,7110258.6
60,1,0,1,18,1.05,1.46,12000000,7110258.6
59,1,0,1,20,1.05,1.46,12500000,7104727.2
60,1,0,1,16,1.05,1.46,12200000,7102759.2
52,1,0,1,25,1.15,1.46,13500000,7087500
60,1,0,1,16,1.15,1.46,13500000,7087500
62,0,0,1,16,1.05,1.46,12000000,7080790.2
67,1,0,1,19,1.05,1.46,12000000,7080790.2
68,1,0,1,20,1.05,1.46,12000000,7080790.2
66,0,0,1,19,1.05,1.46,12000000,7080372.6
55,1,0,1,26,1.05,1.46,12000000,7078947.6
55,1,0,1,25,1.15,1.46,14900000,7077499.8
70,1,0,1,17,1.15,1.46,15000000,7071428.4
66,1,0,1,20,1.05,1.46,12000000,7063123.2
52,1,0,1,25,1.05,1.46,12200000,7060342.2
64,1,0,1,16,1.05,1.46,12400000,7047889.2
60,0,0,1,19,1.05,1.46,12000000,7022294.4
70,1,0,1,17,1.05,1.46,11700000,7020000
53,1,0,1,26,1.05,1.46,12000000,7003410
55,1,0,1,24,1.05,1.46,11800000,6991754.4
59,1,0,1,22,1.05,1.46,12000000,6988461
54,1,0,1,30,1.05,1.46,12000000,6982771.2
50,1,0,1,29,1.05,1.46,11800000,6964285.2
52,1,0,1,25,1.05,1.46,12000000,6962248.8
62,0,0,1,18,1.05,1.46,12000000,6957640.8
62,0,0,1,16,1.05,1.46,12000000,6936050.4
67,1,0,1,20,1.05,1.46,11800000,6926523.6
53,1,0,1,20,1.05,1.46,11800000,6923826
50,1,0,1,23,1.05,1.46,11500000,6900000
51,1,0,1,29,1.15,1.46,13800000,6900000
52,1,0,1,26,1.15,1.46,13800000,6900000
70,1,0,1,17,1.05,1.46,12000000,6890103.6
67,1,0,1,17,1.15,1.46,14500000,6887500.2
66,1,0,1,19,1.15,1.46,12500000,6874999.8
53,1,0,1,27,1.05,1.46,11450000,6870000
60,1,0,1,19,1.05,1.46,11440000,6864000
68,1,0,1,19,1.05,1.46,11500000,6858015.6
69,1,0,1,19,1.05,1.46,11420000,6852000
59,1,0,1,28,1.05,1.46,12000000,6851688
68,1,0,1,18,1.15,1.46,13700000,6850000.2
66,1,0,1,18,1.15,1.46,13690000,6844999.8
60,1,0,1,18,1.15,1.46,11900000,6842500.2
52,1,0,1,21,1.15,1.46,11900000,6842500.2
65,1,0,1,20,1.15,1.46,13000000,6825000
54,1,0,1,27,1.15,1.46,13000000,6825000
52,1,0,1,20,1.05,1.46,12000000,6795504.6
50,1,0,1,22,1.15,1.46,14300000,6792499.8
61,1,0,1,15,1.15,1.46,14250000,6768750
62,1,0,1,20,1.05,1.46,12300000,6752196
50,1,0,1,21,1.15,1.46,15000000,6750000
65,1,0,1,17,1.15,1.46,13500000,6750000
55,1,0,1,25,1.15,1.46,13500000,6750000
69,1,0,1,15,1.15,1.46,13500000,6750000
55,1,0,1,22,1.15,1.46,15000000,6750000
61,1,0,1,18,1.15,1.46,13500000,6750000
65,1,0,1,20,1.15,1.46,13500000,6750000
67,1,0,1,19,1.15,1.46,15000000,6750000
67,1,0,1,16,1.15,1.46,13500000,6750000
69,1,0,1,17,1.15,1.46,13500000,6750000
55,1,0,1,20,1.15,1.46,13500000,6750000
52,1,0,1,26,1.15,1.46,14200000,6745000.2
66,1,0,1,17,1.15,1.46,14200000,6745000.2
69,0,0,1,17,1.05,1.46,11500000,6722265
67,1,0,1,20,1.05,1.46,11500000,6711601.2
53,1,0,1,29,1.05,1.46,11500000,6710113.2
54,1,0,1,27,1.05,1.46,11150000,6690000
70,1,0,1,20,1.05,1.46,11500000,6655240.8
58,1,0,1,29,1.05,1.46,11500000,6655240.8
53,1,0,1,29,1.15,1.46,14000000,6649999.8
54,1,0,1,21,1.05,1.46,11100000,6619476
53,1,0,1,28,1.15,1.46,11500000,6612499.8
62,1,0,1,17,1.05,1.46,11000000,6600000
50,1,0,1,30,1.15,1.46,12000000,6600000
61,1,0,1,16,1.15,1.46,12000000,6600000
59,1,0,1,23,1.15,1.46,11000000,6600000
61,1,0,1,16,1.15,1.46,12000000,6600000
69,1,0,1,17,1.15,1.46,12000000,6600000
69,1,0,1,19,1.15,1.46,12000000,6600000
67,1,0,1,15,1.15,1.46,13200000,6600000
66,1,0,1,20,1.15,1.46,13200000,6600000
56,1,0,1,30,1.15,1.46,13200000,6600000
69,1,0,1,19,1.15,1.46,12000000,6600000
55,1,0,1,24,1.15,1.46,12000000,6600000
53,1,0,1,29,1.15,1.46,12500000,6562500
50,1,0,1,27,1.05,1.46,11000000,6559841.4
62,1,0,1,18,1.05,1.46,11000000,6559841.4
56,1,0,1,26,1.05,1.46,11000000,6559841.4
66,1,0,1,15,1.05,1.46,11400000,6555706.8
53,1,0,1,23,1.15,1.46,13800000,6555000
59,1,0,1,21,1.15,1.46,13800000,6555000
67,1,0,1,18,1.15,1.46,13800000,6555000
64,1,0,1,20,1.05,1.46,11250000,6534842.4
62,1,0,1,16,1.05,1.46,11000000,6517737
54,1,0,1,23,1.05,1.46,11000000,6517737
51,1,0,1,27,1.05,1.46,11000000,6517737
53,0,0,1,23,1.15,1.46,11500000,6516666.6
53,1,0,1,20,1.05,1.46,10920000,6512133
59,1,0,1,30,1.15,1.46,12400000,6510000
57,1,0,1,25,1.05,1.46,11200000,6505163.4
67,1,0,1,15,1.15,1.46,13000000,6499999.8
56,1,0,1,29,1.15,1.46,13000000,6499999.8
61,1,0,1,16,1.15,1.46,13000000,6499999.8
70,1,0,1,17,1.15,1.46,13000000,6499999.8
57,1,0,1,27,1.15,1.46,13000000,6499999.8
59,1,0,1,20,1.05,1.46,11000000,6490723.8
54,1,0,1,27,1.15,1.46,11800000,6490000.2
65,1,0,1,20,1.05,1.46,10900000,6481375.8
63,1,0,1,20,1.05,1.46,10860000,6476352.6
54,1,0,1,22,1.05,1.46,10860000,6476352.6
59,1,0,1,25,1.05,1.46,10950000,6476275.2
66,1,0,1,19,1.15,1.46,11770000,6473500.2
64,1,0,1,18,1.05,1.46,11000000,6470856
53,1,0,1,24,1.05,1.46,10900000,6458485.2
68,1,0,1,19,1.15,1.46,12300000,6457500
65,1,0,1,17,1.15,1.46,11700000,6435000
68,1,0,1,20,1.15,1.46,12850000,6424999.8
65,1,0,1,20,1.15,1.46,13500000,6412500
68,1,0,1,19,1.15,1.46,12800000,6400000.2
54,1,0,1,28,1.05,1.46,10750000,6392182.8
69,0,0,1,19,1.05,1.46,11234000,6372141
63,1,0,1,17,1.05,1.46,10650000,6351118.8
68,1,0,1,20,1.05,1.46,10840000,6325011
50,1,0,1,24,1.15,1.46,11000000,6325000.2
66,1,0,1,16,1.15,1.46,11000000,6325000.2
55,1,0,1,25,1.15,1.46,11500000,6325000.2
61,1,0,1,16,1.15,1.46,11500000,6325000.2
65,1,0,1,20,1.05,1.46,11000000,6315928.2
62,1,0,1,15,1.15,1.46,12000000,6300171
61,1,0,1,18,1.15,1.46,12000000,6300000
63,1,0,1,19,1.15,1.46,14000000,6300000
51,1,0,1,27,1.15,1.46,12000000,6300000
67,1,0,1,20,1.15,1.46,12000000,6300000
63,1,0,1,15,1.15,1.46,12600000,6300000
54,1,0,1,24,1.05,1.46,10630000,6298504.2
61,1,0,1,18,1.15,1.46,12590000,6295000.2
62,1,0,1,17,1.05,1.46,10900000,6275664
50,1,0,1,21,1.15,1.46,11400000,6270000
53,1,0,1,30,1.15,1.46,13200000,6270000
60,1,0,1,17,1.05,1.46,11000000,6269343
66,1,0,1,17,1.15,1.46,11940000,6268500
69,1,0,1,16,1.15,1.46,11380000,6259000.2
61,1,0,1,16,1.23,1.46,25000000,6250000.2
59,1,0,1,24,1.15,1.46,11900000,6247500
64,1,0,1,18,1.05,1.46,10500000,6221476.2
62,1,0,1,18,1.05,1.46,10500000,6221476.2
60,1,0,1,15,1.05,1.46,10500000,6221476.2
57,1,0,1,22,1.05,1.46,10500000,6221476.2
54,1,0,1,27,1.05,1.46,10800000,6218089.2
52,1,0,1,22,1.05,1.46,11000000,6202939.2
69,1,0,1,16,1.15,1.46,12400000,6199999.8
58,1,0,1,23,1.15,1.46,11800000,6195000
59,1,0,1,21,1.15,1.46,11800000,6195000
64,1,0,1,17,1.05,1.46,10375000,6187123.2
64,1,0,1,15,1.05,1.46,10500000,6177555.6
68,1,0,1,15,1.15,1.46,13000000,6175000.2
62,1,0,1,15,1.15,1.46,13000000,6175000.2
58,1,0,1,30,1.15,1.46,13000000,6175000.2
54,1,0,1,21,1.05,1.46,10290000,6174000
51,1,0,1,21,1.05,1.46,10400000,6162224.4
59,1,0,1,24,1.15,1.46,11200000,6160000.2
58,1,0,1,23,1.15,1.46,11200000,6160000.2
56,1,0,1,28,1.05,1.46,10700000,6153163.2
55,1,0,1,30,1.05,1.46,10400000,6136684.8
60,1,0,1,15,1.05,1.46,10400000,6136684.8
70,1,0,1,18,1.15,1.46,11680000,6132000
66,1,0,1,19,1.15,1.46,13600000,6120000
53,1,0,1,30,1.15,1.46,11600000,6090000
50,1,0,1,22,1.15,1.46,11060000,6082999.8
53,1,0,1,25,1.15,1.46,12800000,6079999.8
68,1,0,1,18,1.15,1.46,12800000,6079999.8
69,1,0,1,19,1.15,1.46,13500000,6075000
70,1,0,1,17,1.15,1.46,13500000,6075000
55,0,0,1,27,1.05,1.46,10100000,6060000
56,1,0,1,30,1.15,1.46,11000000,6049999.8
53,1,0,1,30,1.15,1.46,11000000,6049999.8
58,1,0,1,30,1.15,1.46,11000000,6049999.8
65,1,0,1,19,1.15,1.46,10980000,6039000
66,1,0,1,20,1.15,1.46,11500000,6037500
51,1,0,1,25,1.15,1.46,12700000,6032500.2
60,1,0,1,19,1.15,1.46,10480000,6025999.8
66,1,0,1,16,1.05,1.46,10500000,6012316.8
51,0,0,1,27,1.15,1.46,12000000,6000000
62,1,0,1,17,1.05,1.46,10000000,6000000
70,1,0,1,16,1.05,1.46,10000000,6000000
52,1,0,1,27,1.05,1.46,10000000,6000000
54,1,0,1,22,1.05,1.46,10000000,6000000
51,1,0,1,22,1.15,1.46,12000000,6000000
55,1,0,1,28,1.15,1.46,12000000,6000000
57,1,0,1,22,1.15,1.46,10000000,6000000
52,1,0,1,29,1.15,1.46,12000000,6000000
53,1,0,1,23,1.15,1.46,12000000,6000000
59,1,0,1,23,1.15,1.46,10000000,6000000
70,1,0,1,17,1.05,1.46,10000000,5964189
55,1,0,1,26,1.05,1.46,10000000,5963491.8
70,1,0,1,15,1.05,1.46,10000000,5963491.8
54,1,0,1,24,1.05,1.46,10000000,5963491.8
67,1,0,1,18,1.05,1.46,10000000,5963491.8
66,1,0,1,15,1.05,1.46,10000000,5963491.8
54,1,0,1,22,1.05,1.46,10000000,5963491.8
55,1,0,1,21,1.05,1.46,10000000,5963491.8
68,1,0,1,15,1.05,1.46,10000000,5963491.8
62,0,0,1,16,1.05,1.46,10000000,5949938.4
53,1,0,1,25,1.05,1.46,10000000,5949938.4
69,1,0,1,17,1.05,1.46,10000000,5946216.6
68,0,0,1,20,1.05,1.46,10000000,5942432.4
61,1,0,1,19,1.05,1.46,9900000,5940000
55,1,0,1,25,1.15,1.46,12500000,5937499.8
59,1,0,1,21,1.15,1.46,12500000,5937499.8
50,1,0,1,24,1.05,1.46,10000000,5925215.4
56,1,0,1,28,1.05,1.46,10000000,5925215.4
51,1,0,1,30,1.05,1.46,10000000,5925215.4
67,1,0,1,15,1.05,1.46,10000000,5925215.4
59,1,0,1,22,1.05,1.46,10000000,5924470.8
41,1,1,1,25,0.15,1.46,377150920,5920402.8
63,0,0,1,15,1.05,1.46,10000000,5904316.2
52,1,0,1,24,1.05,1.46,10000000,5900658
56,1,0,1,24,1.15,1.46,11800000,5899999.8
64,1,0,1,20,1.15,1.46,11800000,5899999.8
59,1,0,1,28,1.15,1.46,10250000,5893750.2
52,1,0,1,26,1.05,1.46,9960000,5890748.4
62,1,0,1,19,1.05,1.46,9800000,5880000
62,1,0,1,15,1.05,1.46,9800000,5877981.6
54,1,0,1,22,1.05,1.46,10000000,5867649
69,1,0,1,15,1.05,1.46,10000000,5866691.4
54,0,0,1,24,1.15,1.46,11000000,5866666.8
65,1,0,1,15,1.05,1.46,10000000,5861252.4
56,1,0,1,28,1.05,1.46,10000000,5853934.8
53,1,0,1,28,1.05,1.46,10000000,5851912.2
60,1,0,1,20,1.15,1.46,13000000,5850000
69,1,0,1,20,1.15,1.46,11700000,5850000
70,1,0,1,17,1.15,1.46,13000000,5850000
68,1,0,1,16,1.05,1.46,9800000,5844222
60,1,0,1,18,1.05,1.46,9800000,5844222
64,1,0,1,15,1.05,1.46,10000000,5836175.4
59,1,0,1,30,1.05,1.46,10000000,5836175.4
66,1,0,1,19,1.05,1.46,9700000,5820000
59,1,0,1,20,1.05,1.46,9700000,5820000
59,1,0,1,27,1.15,1.46,10580000,5818999.8
51,1,0,1,30,1.05,1.46,10000000,5803378.8
56,1,0,1,25,1.05,1.46,10000000,5793128.4
68,1,0,1,17,1.05,1.46,10000000,5787166.2
59,1,0,1,24,1.05,1.46,9800000,5786229.6
68,1,0,1,15,1.15,1.46,12800000,5786122.2
65,1,0,1,18,1.05,1.46,9700000,5784587.4
62,1,0,1,18,1.05,1.46,9700000,5784587.4
69,1,0,1,18,1.05,1.46,9800000,5782645.2
50,1,0,1,20,1.15,1.46,10500000,5775000
53,1,0,1,29,1.15,1.46,11000000,5775000
51,1,0,1,27,1.15,1.46,11000000,5775000
57,1,0,1,29,1.15,1.46,11000000,5775000
61,1,0,1,20,1.15,1.46,10500000,5775000
53,1,0,1,26,1.05,1.46,9800000,5764944
62,1,0,1,18,1.05,1.46,10000000,5761886.4
57,1,0,1,25,1.05,1.46,9900000,5760786
70,1,0,1,16,1.15,1.46,11500000,5749999.8
67,1,0,1,19,1.15,1.46,10000000,5749999.8
57,1,0,1,23,1.15,1.46,10000000,5749999.8
52,1,0,1,23,1.15,1.46,10000000,5749999.8
64,1,0,1,19,1.15,1.46,10000000,5749999.8
50,1,0,1,26,1.15,1.46,10000000,5749999.8
50,1,0,1,20,1.15,1.46,10000000,5749999.8
64,1,0,1,15,1.15,1.46,10000000,5749999.8
60,1,0,1,20,1.15,1.46,10450000,5747500.2
61,1,0,1,17,1.05,1.46,9950000,5742404.4
55,1,0,1,21,1.05,1.46,9640000,5735740.8
61,1,0,1,18,1.05,1.46,9600000,5724952.2
50,0,0,1,22,1.05,1.46,9500000,5700000
58,1,0,1,21,1.15,1.46,12000000,5700000
70,1,0,1,18,1.15,1.46,12000000,5700000
59,1,0,1,30,1.15,1.46,12000000,5700000
59,1,0,1,26,1.15,1.46,9900000,5692500
56,1,0,1,24,1.15,1.46,12650000,5692500
67,1,0,1,17,1.15,1.46,10840000,5691000
54,1,0,1,29,1.05,1.46,9460000,5676000
58,1,0,1,23,1.15,1.46,10800000,5670000
61,1,0,1,15,1.05,1.46,9870000,5667110.4
51,0,0,1,27,1.15,1.46,10000000,5666666.4
60,0,0,1,16,1.15,1.46,10000000,5666666.4
52,1,0,1,26,1.05,1.46,9500000,5663414.4
51,1,0,1,24,1.05,1.46,9800000,5651822.4
57,1,0,1,20,1.05,1.46,10000000,5646419.4
51,0,0,1,26,1.05,1.46,9515000,5637842.4
60,1,0,1,17,1.05,1.46,9500000,5628954.6
68,1,0,1,15,1.05,1.46,9500000,5628247.2
68,1,0,1,18,1.15,1.46,10230000,5626500
68,1,0,1,19,1.15,1.46,12500000,5625000
50,1,0,1,22,1.15,1.46,9770000,5617750.2
63,1,0,1,17,1.15,1.46,10200000,5610000
55,1,0,1,24,1.05,1.46,9500000,5605625.4
54,0,0,1,21,1.05,1.46,9600000,5602728
50,0,0,1,22,1.15,1.46,12000000,5599999.8
61,1,0,1,19,1.05,1.46,9400000,5592942
62,0,0,1,16,1.05,1.46,10000000,5583255.6
64,1,0,1,19,1.15,1.46,9700000,5577499.8
51,1,0,1,30,1.05,1.46,9450000,5576122.2
60,1,0,1,19,1.15,1.46,9690000,5571750
50,0,0,1,25,1.05,1.46,9600000,5569799.4
61,0,0,1,15,1.05,1.46,9400000,5548462.8
68,1,0,1,16,1.05,1.46,9400000,5546619
50,1,0,1,25,1.05,1.46,9500000,5544366.6
57,1,0,1,30,1.05,1.46,9500000,5533151.4
61,1,0,1,18,1.05,1.46,9200000,5520000
67,1,0,1,20,1.15,1.46,9600000,5520000
66,1,0,1,18,1.15,1.46,9600000,5520000
54,0,0,1,22,1.05,1.46,9300000,5510450.4
56,1,0,1,23,1.15,1.46,12400000,5500722.6
65,1,0,1,18,1.15,1.46,10000000,5500000.2
63,1,0,1,18,1.15,1.46,11000000,5500000.2
56,1,0,1,25,1.15,1.46,10000000,5500000.2
54,1,0,1,21,1.15,1.46,10000000,5500000.2
52,1,0,1,22,1.15,1.46,10000000,5500000.2
52,1,0,1,30,1.15,1.46,10000000,5500000.2
55,1,0,1,26,1.15,1.46,11000000,5500000.2
66,1,0,1,20,1.15,1.46,10000000,5500000.2
65,1,0,1,15,1.15,1.46,10000000,5500000.2
60,1,0,1,17,1.05,1.46,9460000,5499891
52,1,0,1,30,1.05,1.46,9280000,5498599.8
63,1,0,1,20,1.05,1.46,9300000,5487612
63,1,0,1,16,1.05,1.46,9200000,5486412.6
57,1,0,1,28,1.05,1.46,9500000,5478103.2
52,1,0,1,26,1.15,1.46,9500000,5462500.2
61,1,0,1,20,1.15,1.46,11500000,5462500.2
70,1,0,1,20,1.15,1.46,11500000,5462500.2
63,1,0,1,18,1.15,1.46,11500000,5462500.2
50,1,0,1,22,1.05,1.46,9300000,5459040
55,1,0,1,29,1.05,1.46,9200000,5451198.6
66,1,0,1,18,1.15,1.46,10900000,5449999.8
70,1,0,1,16,1.05,1.46,9200000,5435973
66,1,0,1,15,1.05,1.46,9400000,5424985.2
53,0,0,1,21,1.15,1.46,12500000,5416666.8
68,1,0,1,16,1.15,1.46,11400000,5415000
56,1,0,1,24,1.05,1.46,9400000,5405583
58,1,0,1,23,1.05,1.46,10000000,5402319
52,0,0,1,29,1.05,1.46,9000000,5400000
53,0,0,1,24,1.05,1.46,9000000,5400000
57,1,0,1,24,1.05,1.46,9000000,5400000
68,1,0,1,17,1.05,1.46,9000000,5400000
57,1,0,1,27,1.05,1.46,9000000,5400000
70,1,0,1,18,1.15,1.46,12000000,5400000
50,1,0,1,20,1.15,1.46,13500000,5400000
57,1,0,1,29,1.15,1.46,9380000,5393500.2
69,1,0,1,17,1.15,1.46,10265000,5389125
50,0,0,1,25,1.05,1.46,9000000,5383745.4
50,1,0,1,25,1.05,1.46,9500000,5380708.2
55,1,0,1,29,1.05,1.46,9100000,5369599.2
61,1,0,1,17,1.05,1.46,9000000,5367142.8
68,1,0,1,15,1.05,1.46,9000000,5367142.8
67,1,0,1,18,1.05,1.46,9000000,5367142.8
56,1,0,1,22,1.05,1.46,9000000,5367142.8
62,1,0,1,17,1.05,1.46,9000000,5367142.8
51,1,0,1,20,1.05,1.46,9000000,5367142.8
60,1,0,1,17,1.05,1.46,9000000,5367142.8
64,1,0,1,18,1.05,1.46,9140000,5365120.8
59,1,0,1,21,1.15,1.46,9320000,5359000.2
52,1,0,1,20,1.15,1.46,9320000,5359000.2
53,1,0,1,30,1.05,1.46,9000000,5354944.8
68,1,0,1,18,1.05,1.46,9500000,5347746
70,1,0,1,15,1.05,1.46,10000000,5344825.2
64,1,0,1,19,1.05,1.46,8900000,5340000
53,1,0,1,21,1.05,1.46,9200000,5338825.2
67,1,0,1,15,1.15,1.46,9700000,5335000.2
54,1,0,1,21,1.05,1.46,9000000,5332693.8
61,0,0,1,18,1.05,1.46,8880000,5328000
50,0,0,1,24,1.15,1.46,12500000,5312500.2
66,1,0,1,19,1.05,1.46,9000000,5310592.2
54,1,0,1,27,1.05,1.46,9000000,5310592.2
66,1,0,1,16,1.05,1.46,9000000,5310592.2
54,1,0,1,25,1.05,1.46,9000000,5310592.2
59,1,0,1,22,1.05,1.46,9000000,5310592.2
57,1,0,1,25,1.15,1.46,11800000,5310000
70,1,0,1,19,1.15,1.46,11800000,5310000
54,1,0,1,26,1.05,1.46,9200000,5309560.2
60,1,0,1,15,1.05,1.46,9000000,5308651.2
52,1,0,1,27,1.05,1.46,8900000,5307507.6
57,1,0,1,25,1.15,1.46,9200000,5290000.2
67,1,0,1,20,1.05,1.46,8800000,5280000
51,1,0,1,27,1.05,1.46,8800000,5280000
70,1,0,1,18,1.15,1.46,9600000,5280000
60,1,0,1,19,1.15,1.46,9600000,5280000
58,1,0,1,29,1.15,1.46,9600000,5280000
53,1,0,1,29,1.05,1.46,9000000,5270860.2
62,1,0,1,19,1.05,1.46,9000000,5270860.2
65,0,0,1,18,1.05,1.46,9000000,5260902.6
60,1,0,1,17,1.15,1.46,8760000,5256000
63,1,0,1,19,1.05,1.46,9000000,5252557.8
59,1,0,1,28,1.05,1.46,8900000,5251585.8
50,1,0,1,20,1.05,1.46,8800000,5250026.4
69,1,0,1,20,1.15,1.46,10000000,5250000
63,1,0,1,15,1.15,1.46,10000000,5250000
58,1,0,1,26,1.15,1.46,10000000,5250000
60,1,0,1,16,1.15,1.46,10500000,5250000
68,1,0,1,20,1.15,1.46,10000000,5250000
62,1,0,1,15,1.15,1.46,9125000,5246875.2
61,1,0,1,15,1.05,1.46,9000000,5242843.8
50,1,0,1,23,1.05,1.46,8880000,5237869.2
62,1,0,1,20,1.05,1.46,8780000,5235946.2
58,1,0,1,24,1.05,1.46,8800000,5232670.2
69,1,0,1,15,1.15,1.46,11000000,5224999.8
61,1,0,1,19,1.15,1.46,11000000,5224999.8
58,1,0,1,28,1.15,1.46,11000000,5224999.8
60,1,0,1,16,1.15,1.46,11000000,5224999.8
57,1,0,1,26,1.15,1.46,9500000,5224999.8
57,1,0,1,22,1.15,1.46,11000000,5224999.8
67,1,0,1,16,1.15,1.46,11000000,5224999.8
60,1,0,1,15,1.05,1.46,8760000,5224018.8
70,1,0,1,15,1.05,1.46,9000000,5221686.6
66,1,0,1,19,1.05,1.46,8800000,5204677.8
57,1,0,1,23,1.15,1.46,13000000,5200000.2
63,1,0,1,18,1.15,1.46,9040000,5197999.8
51,1,0,1,29,1.05,1.46,8800000,5191228.2
58,1,0,1,25,1.05,1.46,8740000,5178638.4
69,1,0,1,19,1.15,1.46,11500000,5175000
66,1,0,1,15,1.15,1.46,9000000,5175000
68,1,0,1,19,1.15,1.46,9000000,5175000
68,1,0,1,16,1.15,1.46,9000000,5175000
57,1,0,1,27,1.15,1.46,11500000,5175000
52,1,0,1,23,1.15,1.46,9000000,5175000
69,1,0,1,19,1.15,1.46,9000000,5175000
63,1,0,1,16,1.15,1.46,9000000,5175000
70,1,0,1,18,1.15,1.46,9000000,5175000
58,1,0,1,30,1.05,1.46,8850000,5173221
60,1,0,1,15,1.15,1.46,9400000,5170000.2
69,1,0,1,20,1.15,1.46,9840000,5166000
67,1,0,1,19,1.05,1.46,8900000,5164733.4
64,1,0,1,16,1.05,1.46,8750000,5163076.2
64,0,0,1,17,1.05,1.46,8600000,5160000
64,1,0,1,16,1.05,1.46,8600000,5160000
56,1,0,1,25,1.05,1.46,9000000,5153786.4
57,0,0,1,21,1.05,1.46,9000000,5143521
67,1,0,1,20,1.15,1.46,11400000,5130000
55,1,0,1,20,1.15,1.46,10800000,5130000
50,1,0,1,21,1.05,1.46,8600000,5128603.2
65,1,0,1,18,1.15,1.46,9300000,5115000
63,1,0,1,20,1.15,1.46,9300000,5115000
66,0,0,1,19,1.15,1.46,9000000,5100000
50,1,0,1,21,1.05,1.46,8500000,5100000
63,1,0,1,16,1.05,1.46,8500000,5100000
70,1,0,1,17,1.15,1.46,12000000,5100000
63,1,0,1,17,1.15,1.46,8500000,5100000
53,1,0,1,30,1.05,1.46,8580000,5098477.2
56,1,0,1,30,1.05,1.46,8600000,5095685.4
65,0,0,1,15,1.05,1.46,8590000,5094137.4
69,1,0,1,17,1.05,1.46,8580000,5083834.8
67,1,0,1,17,1.05,1.46,8500000,5083696.8
65,1,0,1,19,1.15,1.46,10700000,5082499.8
66,1,0,1,16,1.05,1.46,9000000,5079039
67,1,0,1,18,1.05,1.46,8750000,5077687.2
63,1,0,1,15,1.05,1.46,8600000,5074566
50,1,0,1,23,1.05,1.46,8500000,5068968
